DATETIME,QUANTITY (FAILS),SHARES OUTSTANDING,% FTD
4/9/20,316831,64460000,0.004915156686317
4/13/20,349540,64460000,0.005422587651257
4/14/20,554246,64460000,0.008598293515358
4/15/20,436293,64460000,0.006768430034130
4/16/20,1284604,64460000,0.019928699968973
4/17/20,2105715,64460000,0.032667002792429
4/20/20,803187,64580000,0.012437085785073
4/21/20,1932850,64580000,0.029929544750697
4/22/20,1409349,64580000,0.021823304428616
4/23/20,1000343,64580000,0.015489981418396
4/24/20,812599,64580000,0.012582827500774
4/27/20,727706,64580000,0.011268287395479
4/28/20,502518,64580000,0.007781325487767
4/29/20,1119476,64580000,0.017334716630536
4/30/20,1284867,64580000,0.019895741715702
5/1/20,1380982,64580000,0.021384050789718
5/4/20,736380,64600000,0.011399071207430
5/5/20,504194,64600000,0.007804860681115
5/6/20,187405,64600000,0.002901006191950
5/7/20,86625,64600000,0.001340944272446
5/8/20,268379,64600000,0.004154473684211
5/11/20,48151,64600000,0.000745371517028
5/12/20,66174,64600000,0.001024365325077
5/13/20,5934,64600000,0.000091857585139
5/14/20,28918,64600000,0.000447647058824
5/15/20,21080,64600000,0.000326315789474
5/18/20,20109,64600000,0.000311284829721
5/19/20,134,64600000,0.000002074303406
5/20/20,73678,64600000,0.001140526315789
5/21/20,6728,64600000,0.000104148606811
5/22/20,17338,64600000,0.000268390092879
5/26/20,21599,64600000,0.000334349845201
5/27/20,13674,64600000,0.000211671826625
5/28/20,9831,64600000,0.000152182662539
5/29/20,8186,64600000,0.000126718266254
6/1/20,62130,64600000,0.000961764705882
6/2/20,166805,64760000,0.002575741198271
6/3/20,28129,64760000,0.000434357628166
6/4/20,5129,64760000,0.000079200123533
6/5/20,107808,64760000,0.001664731315627
6/8/20,238731,64760000,0.003686395923410
6/9/20,377993,64760000,0.005836828289067
6/10/20,18737,64760000,0.000289329833230
6/11/20,410673,64760000,0.006341460778258
6/12/20,227930,64760000,0.003519610870908
6/15/20,92058,64760000,0.001421525633107
6/16/20,492013,64760000,0.007597483014206
6/17/20,183337,64760000,0.002831022235948
6/18/20,118241,64760000,0.001825833848054
6/19/20,5843,64760000,0.000090225447807
6/22/20,3078,64760000,0.000047529339098
6/23/20,160820,64760000,0.002483323038913
6/24/20,9514,64760000,0.000146911673873
6/25/20,330410,64760000,0.005102069178505
6/29/20,300,64760000,0.000004632489191
6/30/20,4536,64760000,0.000070043236566
7/1/20,6369,64760000,0.000098347745522
7/6/20,86018,64760000,0.001328258184064
7/9/20,2673,64760000,0.000041275478691
7/10/20,42847,64760000,0.000661627547869
7/13/20,57135,64760000,0.000882257566399
7/14/20,10418,64760000,0.000160870907968
7/15/20,53992,64760000,0.000833724521309
7/20/20,15305,64760000,0.000236334156887
7/21/20,1047676,64760000,0.016177825818406
7/22/20,44930,64760000,0.000693792464484
7/23/20,15361,64760000,0.000237198888203
7/24/20,35103,64760000,0.000542047560222
7/27/20,84766,64760000,0.001308925262508
7/28/20,134,64760000,0.000002069178505
7/30/20,43327,64760000,0.000669039530574
7/31/20,84538,64760000,0.001305404570723
8/3/20,19581,65200000,0.000300322085890
8/4/20,20822,65200000,0.000319355828221
8/5/20,9693,65200000,0.000148665644172
8/6/20,70632,65200000,0.001083312883436
8/10/20,415,65200000,0.000006365030675
8/11/20,67801,65200000,0.001039892638037
8/12/20,15477,65200000,0.000237377300613
8/13/20,34659,65200000,0.000531579754601
8/14/20,9412,65200000,0.000144355828221
8/17/20,3983,65200000,0.000061088957055
8/18/20,1356,65200000,0.000020797546012
8/19/20,1780,65200000,0.000027300613497
8/20/20,58521,65200000,0.000897561349693
8/21/20,3202,65200000,0.000049110429448
8/24/20,70241,65200000,0.001077315950920
8/25/20,347372,65200000,0.005327791411043
8/26/20,72972,65200000,0.001119202453988
8/27/20,57178,65200000,0.000876963190184
8/28/20,8813,65200000,0.000135168711656
8/31/20,31683,65200000,0.000485935582822
9/1/20,310668,65200000,0.004764846625767
9/2/20,917224,65160000,0.014076488643340
9/3/20,783719,65160000,0.012027608962554
9/4/20,1048386,65160000,0.016089410681400
9/8/20,556234,65160000,0.008536433394721
9/9/20,252787,65160000,0.003879481276857
9/10/20,630799,65160000,0.009680770411295
9/11/20,431853,65160000,0.006627578268877
9/14/20,398676,65160000,0.006118416206262
9/15/20,267777,65160000,0.004109530386740
9/16/20,884485,65160000,0.013574048496010
9/17/20,598737,65160000,0.009188720073665
9/18/20,847632,65160000,0.013008471454880
9/21/20,709333,65160000,0.010886019030080
9/22/20,2655764,65160000,0.040757581338244
9/23/20,1004290,65160000,0.015412676488643
9/24/20,650946,65160000,0.009989963167587
9/25/20,901845,65160000,0.013840469613260
9/28/20,499879,65160000,0.007671562308165
9/29/20,295322,65160000,0.004532259054635
9/30/20,28263,65160000,0.000433747697974
10/1/20,380564,65160000,0.005840454266421
10/2/20,198726,65160000,0.003049815837937
10/5/20,77344,65160000,0.001186985880909
10/6/20,45728,65160000,0.000701780233272
10/7/20,2112,65160000,0.000032412523020
10/8/20,43355,65160000,0.000665362185390
10/9/20,287410,65160000,0.004410834868017
10/13/20,3210148,65160000,0.049265623081645
10/14/20,1020779,65160000,0.015665730509515
10/15/20,81962,65160000,0.001257857581338
10/16/20,42481,65160000,0.000651949048496
10/19/20,139512,65160000,0.002141068139963
10/20/20,210863,65160000,0.003236080417434
10/21/20,19853,65160000,0.000304680785758
10/22/20,168358,65160000,0.002583763044813
10/23/20,144317,65160000,0.002214809699202
10/26/20,221129,65160000,0.003393631062001
10/27/20,254372,65160000,0.003903806015961
10/28/20,133541,65160000,0.002049432166974
10/29/20,40619,65160000,0.000623373235114
10/30/20,11780,65160000,0.000180785758134
11/2/20,10141,65200000,0.000155536809816
11/3/20,8353,65200000,0.000128113496933
11/4/20,16776,65200000,0.000257300613497
11/5/20,8661,65200000,0.000132837423313
11/6/20,245253,65200000,0.003761549079755
11/9/20,110340,65200000,0.001692331288344
11/10/20,60526,65200000,0.000928312883436
11/12/20,55047,65200000,0.000844279141104
11/13/20,15899,65200000,0.000243849693252
11/16/20,94799,65200000,0.001453972392638
11/17/20,48023,65200000,0.000736549079755
11/18/20,19886,65200000,0.000305000000000
11/19/20,20322,65200000,0.000311687116564
11/20/20,971,65200000,0.000014892638037
11/23/20,46998,65200000,0.000720828220859
11/24/20,535217,65200000,0.008208849693252
11/25/20,143331,65200000,0.002198328220859
11/27/20,163516,65200000,0.002507914110429
11/30/20,21936,65200000,0.000336441717791
12/1/20,91971,69750000,0.001318580645161
12/2/20,1061397,69750000,0.015217161290323
12/3/20,1787191,69750000,0.025622810035842
12/4/20,999475,69750000,0.014329390681004
12/7/20,1002379,69750000,0.014371025089606
12/8/20,872292,69750000,0.012505978494624
12/9/20,721361,69750000,0.010342093189964
12/10/20,605975,69750000,0.008687813620072
12/11/20,880063,69750000,0.012617390681004
12/14/20,284296,69750000,0.004075928315412
12/15/20,170655,69750000,0.002446666666667
12/16/20,10784,69750000,0.000154609318996
12/17/20,500162,69750000,0.007170781362007
12/18/20,872523,69750000,0.012509290322581
12/21/20,619404,69750000,0.008880344086022
12/22/20,744478,69750000,0.010673519713262
12/23/20,700507,69750000,0.010043111111111
12/24/20,839699,69750000,0.012038695340502
12/28/20,351316,69750000,0.005036788530466
12/29/20,283294,69750000,0.004061562724014
12/30/20,648513,69750000,0.009297677419355
12/31/20,228358,69750000,0.003273949820789
1/4/21,182269,69750000,0.002613175627240
1/5/21,490723,69750000,0.007035455197133
1/6/21,772112,69750000,0.011069706093190
1/7/21,799328,69750000,0.011459899641577
1/8/21,555658,69750000,0.007966422939068
1/11/21,703110,69750000,0.010080430107527
1/12/21,287730,69750000,0.004125161290323
1/13/21,662524,69750000,0.009498551971326
1/14/21,621483,69750000,0.008910150537634
